fonte: 7, destino: 31004, peso: 1
fonte: 1706, destino: 2180, peso: 1
fonte: 1708, destino: 7642, peso: 1
fonte: 1711, destino: 39991, peso: 1
fonte: 1740, destino: 16867, peso: 1
fonte: 1745, destino: 9174, peso: 1
fonte: 1761, destino: 4856, peso: 1
fonte: 1770, destino: 1077, peso: 1
fonte: 1806, destino: 30857, peso: 1
fonte: 1812, destino: 31279, peso: 1
fonte: 1854, destino: 35257, peso: 1
fonte: 1856, destino: 13898, peso: 1
fonte: 1887, destino: 1825, peso: 1
fonte: 1913, destino: 17316, peso: 1
fonte: 1937, destino: 3145, peso: 1
fonte: 1953, destino: 31663, peso: 1
fonte: 1975, destino: 28549, peso: 1
fonte: 1977, destino: 16872, peso: 1
fonte: 2004, destino: 11876, peso: 1
fonte: 2006, destino: 11057, peso: 1
fonte: 2018, destino: 9013, peso: 1
fonte: 2022, destino: 802, peso: 1
fonte: 2025, destino: 1094, peso: 1
fonte: 2033, destino: 24759, peso: 1
fonte: 2045, destino: 9866, peso: 1
fonte: 2140, destino: 5224, peso: 1
fonte: 2187, destino: 19027, peso: 1
fonte: 2193, destino: 11982, peso: 1
fonte: 2200, destino: 16611, peso: 1
fonte: 2211, destino: 8706, peso: 1
fonte: 2229, destino: 7191, peso: 1
fonte: 2275, destino: 11386, peso: 1
fonte: 2281, destino: 24424, peso: 1
fonte: 2316, destino: 18279, peso: 1
fonte: 2330, destino: 29760, peso: 1
fonte: 2331, destino: 19394, peso: 1
fonte: 2342, destino: 11004, peso: 1
fonte: 2351, destino: 3965, peso: 1
fonte: 2351, destino: 10026, peso: 1
fonte: 2383, destino: 32694, peso: 1
fonte: 2413, destino: 39693, peso: 1
fonte: 2437, destino: 35970, peso: 1
fonte: 2448, destino: 2413, peso: 1
fonte: 2452, destino: 2461, peso: 1
fonte: 2478, destino: 29968, peso: 1
fonte: 2484, destino: 1499, peso: 1
fonte: 2486, destino: 35297, peso: 1
fonte: 2489, destino: 7084, peso: 1
fonte: 2495, destino: 16978, peso: 1
fonte: 2504, destino: 22467, peso: 1
fonte: 2505, destino: 8929, peso: 1
fonte: 2508, destino: 39993, peso: 1
fonte: 2514, destino: 33454, peso: 1
fonte: 2527, destino: 2462, peso: 1
fonte: 2573, destino: 23695, peso: 1
fonte: 2574, destino: 18213, peso: 1
fonte: 2576, destino: 3767, peso: 1
fonte: 2577, destino: 20837, peso: 1
fonte: 2607, destino: 19236, peso: 1
fonte: 2610, destino: 28695, peso: 1
fonte: 2616, destino: 1772, peso: 1
fonte: 2626, destino: 38912, peso: 1
fonte: 2627, destino: 15416, peso: 1
fonte: 2642, destino: 34964, peso: 1
fonte: 2648, destino: 17424, peso: 1
fonte: 2676, destino: 6068, peso: 1
fonte: 2713, destino: 1139, peso: 1
fonte: 2726, destino: 25245, peso: 1
fonte: 2736, destino: 13744, peso: 1
fonte: 2781, destino: 4002, peso: 1
fonte: 2781, destino: 31115, peso: 1
fonte: 2808, destino: 4251, peso: 1
fonte: 2847, destino: 21082, peso: 1
fonte: 2868, destino: 21616, peso: 1
fonte: 2922, destino: 37687, peso: 1
fonte: 2926, destino: 22732, peso: 1
fonte: 2940, destino: 28449, peso: 1
fonte: 2971, destino: 31881, peso: 1
fonte: 3007, destino: 19573, peso: 1
fonte: 3069, destino: 4479, peso: 1
fonte: 3085, destino: 26303, peso: 1
fonte: 3086, destino: 23190, peso: 1
fonte: 3131, destino: 37390, peso: 1
fonte: 3146, destino: 37249, peso: 1
fonte: 3154, destino: 22957, peso: 1
fonte: 3163, destino: 3851, peso: 1
fonte: 3165, destino: 38921, peso: 1
fonte: 3172, destino: 19763, peso: 1
fonte: 3187, destino: 14210, peso: 1
fonte: 3193, destino: 24505, peso: 1
fonte: 3204, destino: 17599, peso: 1
fonte: 3210, destino: 8136, peso: 1
fonte: 3215, destino: 32845, peso: 1
fonte: 3220, destino: 25976, peso: 1
fonte: 3228, destino: 819, peso: 1
fonte: 3231, destino: 15668, peso: 1
fonte: 3296, destino: 3901, peso: 1
fonte: 3330, destino: 4391, peso: 1
fonte: 3344, destino: 1047, peso: 1
fonte: 3345, destino: 10950, peso: 1
fonte: 3361, destino: 28373, peso: 1
fonte: 3374, destino: 5593, peso: 1
fonte: 3387, destino: 7412, peso: 1
fonte: 3435, destino: 11291, peso: 1
fonte: 3474, destino: 24861, peso: 1
fonte: 3503, destino: 3968, peso: 1
fonte: 3517, destino: 1059, peso: 1
fonte: 3523, destino: 36085, peso: 1
fonte: 3559, destino: 27458, peso: 1
fonte: 3563, destino: 15350, peso: 1
fonte: 3575, destino: 6796, peso: 1
fonte: 3580, destino: 15199, peso: 1
fonte: 3594, destino: 27970, peso: 1
fonte: 3596, destino: 16897, peso: 1
fonte: 3602, destino: 1236, peso: 1
fonte: 3606, destino: 23639, peso: 1
fonte: 3665, destino: 5451, peso: 1
fonte: 3693, destino: 21276, peso: 1
fonte: 3701, destino: 31532, peso: 1
fonte: 3712, destino: 35401, peso: 1
fonte: 3793, destino: 1062, peso: 1
fonte: 3837, destino: 33924, peso: 1
fonte: 3839, destino: 33442, peso: 1
fonte: 3846, destino: 34919, peso: 1
fonte: 3852, destino: 5716, peso: 1
fonte: 3871, destino: 33109, peso: 1
fonte: 3891, destino: 10514, peso: 1
fonte: 3955, destino: 28900, peso: 1
fonte: 3978, destino: 10443, peso: 1
fonte: 3988, destino: 30501, peso: 1
fonte: 3989, destino: 31472, peso: 1
fonte: 3993, destino: 28669, peso: 1
fonte: 4002, destino: 25734, peso: 1
fonte: 4031, destino: 34344, peso: 1
fonte: 4066, destino: 18290, peso: 1
fonte: 4106, destino: 17561, peso: 1
fonte: 4110, destino: 28145, peso: 1
fonte: 4111, destino: 2234, peso: 1
fonte: 4150, destino: 7874, peso: 1
fonte: 4151, destino: 16883, peso: 1
fonte: 4212, destino: 4226, peso: 1
fonte: 4231, destino: 14845, peso: 1
fonte: 4251, destino: 9222, peso: 1
fonte: 4272, destino: 5075, peso: 1
fonte: 4283, destino: 9130, peso: 1
fonte: 4292, destino: 15645, peso: 1
fonte: 4293, destino: 36477, peso: 1
fonte: 4334, destino: 23261, peso: 1
fonte: 4346, destino: 25106, peso: 1
fonte: 4352, destino: 22460, peso: 1
fonte: 4353, destino: 24953, peso: 1
fonte: 4384, destino: 28228, peso: 1
fonte: 4391, destino: 27577, peso: 1
fonte: 4393, destino: 9632, peso: 1
fonte: 4397, destino: 15859, peso: 1
fonte: 4407, destino: 29674, peso: 1
fonte: 4408, destino: 12812, peso: 1
fonte: 4465, destino: 22988, peso: 1
fonte: 4483, destino: 2122, peso: 1
fonte: 4494, destino: 8228, peso: 1
fonte: 4499, destino: 32979, peso: 1
fonte: 4505, destino: 4917, peso: 1
fonte: 4519, destino: 34423, peso: 1
fonte: 4520, destino: 32732, peso: 1
fonte: 4532, destino: 1286, peso: 1
fonte: 4578, destino: 28828, peso: 1
fonte: 4579, destino: 4423, peso: 1
fonte: 4580, destino: 28025, peso: 1
fonte: 4628, destino: 19535, peso: 1
fonte: 4641, destino: 39091, peso: 1
fonte: 4654, destino: 15355, peso: 1
fonte: 4662, destino: 27318, peso: 1
fonte: 4687, destino: 25157, peso: 1
fonte: 4687, destino: 32961, peso: 1
fonte: 4688, destino: 22725, peso: 1
fonte: 4693, destino: 19868, peso: 1
fonte: 4694, destino: 35313, peso: 1
fonte: 4698, destino: 39264, peso: 1
fonte: 4725, destino: 15957, peso: 1
fonte: 4758, destino: 12002, peso: 1
fonte: 4787, destino: 16039, peso: 1
fonte: 4788, destino: 35223, peso: 1
fonte: 4791, destino: 15854, peso: 1
fonte: 4821, destino: 13521, peso: 1
fonte: 4822, destino: 33722, peso: 1
fonte: 4849, destino: 15545, peso: 1
fonte: 4854, destino: 1930, peso: 1
fonte: 4860, destino: 773, peso: 1
fonte: 4868, destino: 13082, peso: 1
fonte: 4870, destino: 37382, peso: 1
fonte: 4872, destino: 2346, peso: 1
fonte: 4882, destino: 30842, peso: 1
fonte: 4884, destino: 23121, peso: 1
fonte: 4889, destino: 1779, peso: 1
fonte: 4912, destino: 39493, peso: 1
fonte: 4941, destino: 6777, peso: 1
fonte: 4971, destino: 23146, peso: 1
fonte: 4972, destino: 31115, peso: 1
fonte: 4981, destino: 31832, peso: 1
fonte: 5010, destino: 10105, peso: 1
fonte: 5037, destino: 2715, peso: 1
fonte: 5068, destino: 39211, peso: 1
fonte: 5079, destino: 34225, peso: 1
fonte: 5120, destino: 9078, peso: 1
fonte: 5150, destino: 39030, peso: 1
fonte: 5156, destino: 21268, peso: 1
fonte: 5175, destino: 14667, peso: 1
fonte: 5177, destino: 14115, peso: 1
fonte: 5177, destino: 2502, peso: 1
fonte: 5184, destino: 32345, peso: 1
fonte: 5195, destino: 9700, peso: 1
fonte: 5220, destino: 39716, peso: 1
fonte: 5252, destino: 38763, peso: 1
fonte: 5261, destino: 25424, peso: 1
fonte: 5270, destino: 8835, peso: 1
fonte: 5281, destino: 8606, peso: 1
fonte: 5289, destino: 22215, peso: 1
fonte: 5309, destino: 6481, peso: 1
fonte: 5332, destino: 11778, peso: 1
fonte: 5358, destino: 24250, peso: 1
fonte: 5360, destino: 37165, peso: 1
fonte: 5360, destino: 39444, peso: 1
fonte: 5364, destino: 12145, peso: 1
fonte: 5415, destino: 20296, peso: 1
fonte: 5423, destino: 29415, peso: 1
fonte: 5436, destino: 16254, peso: 1
fonte: 5447, destino: 26454, peso: 1
fonte: 5448, destino: 20897, peso: 1
fonte: 5458, destino: 28796, peso: 1
fonte: 5520, destino: 8801, peso: 1
fonte: 5534, destino: 5133, peso: 1
fonte: 5536, destino: 11381, peso: 1
fonte: 5537, destino: 3127, peso: 1
fonte: 5580, destino: 17586, peso: 1
fonte: 5585, destino: 17166, peso: 1
fonte: 5592, destino: 24777, peso: 1
fonte: 5599, destino: 15460, peso: 1
fonte: 5638, destino: 36585, peso: 1
fonte: 5644, destino: 3106, peso: 1
fonte: 5645, destino: 18178, peso: 1
fonte: 5662, destino: 22528, peso: 1
fonte: 5683, destino: 892, peso: 1
fonte: 5684, destino: 13032, peso: 1
fonte: 5695, destino: 8901, peso: 1
fonte: 5708, destino: 38409, peso: 1
fonte: 5731, destino: 16368, peso: 1
fonte: 5747, destino: 14669, peso: 1
fonte: 5749, destino: 3187, peso: 1
fonte: 5752, destino: 20396, peso: 1
fonte: 5755, destino: 15907, peso: 1
fonte: 5775, destino: 27647, peso: 1
fonte: 5777, destino: 28275, peso: 1
fonte: 5778, destino: 2214, peso: 1
fonte: 5789, destino: 22111, peso: 1
fonte: 5795, destino: 32128, peso: 1
fonte: 5891, destino: 20941, peso: 1
fonte: 5912, destino: 31128, peso: 1
fonte: 5966, destino: 30773, peso: 1
fonte: 5982, destino: 35904, peso: 1
fonte: 6034, destino: 25235, peso: 1
fonte: 6051, destino: 9418, peso: 1
fonte: 6100, destino: 1249, peso: 1
fonte: 6104, destino: 11411, peso: 1
fonte: 6127, destino: 9932, peso: 1
fonte: 6146, destino: 9099, peso: 1
fonte: 6201, destino: 38602, peso: 1
fonte: 6222, destino: 3346, peso: 1
fonte: 6254, destino: 27450, peso: 1
fonte: 6277, destino: 5553, peso: 1
fonte: 6285, destino: 33519, peso: 1
fonte: 6298, destino: 38960, peso: 1
fonte: 6300, destino: 35814, peso: 1
fonte: 6301, destino: 18490, peso: 1
fonte: 6313, destino: 28097, peso: 1
fonte: 6324, destino: 7278, peso: 1
fonte: 6355, destino: 39038, peso: 1
fonte: 6381, destino: 24057, peso: 1
fonte: 6389, destino: 17676, peso: 1
fonte: 6392, destino: 9299, peso: 1
fonte: 6415, destino: 12483, peso: 1
fonte: 6426, destino: 7529, peso: 1
fonte: 6441, destino: 10297, peso: 1
fonte: 6443, destino: 8125, peso: 1
fonte: 6510, destino: 13122, peso: 1
fonte: 6514, destino: 38246, peso: 1
fonte: 6516, destino: 1988, peso: 1
fonte: 6561, destino: 14940, peso: 1
fonte: 6598, destino: 5260, peso: 1
fonte: 6599, destino: 26714, peso: 1
fonte: 6641, destino: 16352, peso: 1
fonte: 6648, destino: 15222, peso: 1
fonte: 6657, destino: 31779, peso: 1
fonte: 6662, destino: 12472, peso: 1
fonte: 6681, destino: 5083, peso: 1
fonte: 6691, destino: 39157, peso: 1
fonte: 6707, destino: 39235, peso: 1
fonte: 6765, destino: 34698, peso: 1
fonte: 6784, destino: 2198, peso: 1
fonte: 6788, destino: 33230, peso: 1
fonte: 6793, destino: 29244, peso: 1
fonte: 6806, destino: 27329, peso: 1
fonte: 6818, destino: 15104, peso: 1
fonte: 6825, destino: 16035, peso: 1
fonte: 6836, destino: 21684, peso: 1
fonte: 6837, destino: 23540, peso: 1
fonte: 6847, destino: 27829, peso: 1
fonte: 6881, destino: 27344, peso: 1
fonte: 6921, destino: 29337, peso: 1
fonte: 6958, destino: 30034, peso: 1
fonte: 6980, destino: 38996, peso: 1
fonte: 6988, destino: 13999, peso: 1
fonte: 7000, destino: 7707, peso: 1
fonte: 7012, destino: 26202, peso: 1
fonte: 7015, destino: 25613, peso: 1
fonte: 7021, destino: 20318, peso: 1
fonte: 7084, destino: 6918, peso: 1
fonte: 7159, destino: 25784, peso: 1
fonte: 7186, destino: 14548, peso: 1
fonte: 7212, destino: 30658, peso: 1
fonte: 7222, destino: 36078, peso: 1
fonte: 7274, destino: 29158, peso: 1
fonte: 7284, destino: 2323, peso: 1
fonte: 7290, destino: 2745, peso: 1
fonte: 7314, destino: 2108, peso: 1
fonte: 7335, destino: 37708, peso: 1
fonte: 7359, destino: 37789, peso: 1
fonte: 7365, destino: 39473, peso: 1
fonte: 7377, destino: 28814, peso: 1
fonte: 7414, destino: 7244, peso: 1
fonte: 7416, destino: 26541, peso: 1
fonte: 7439, destino: 9349, peso: 1
fonte: 7458, destino: 28431, peso: 1
fonte: 7478, destino: 10454, peso: 1
fonte: 7520, destino: 23358, peso: 1
fonte: 7535, destino: 13425, peso: 1
fonte: 7538, destino: 4997, peso: 1
fonte: 7558, destino: 18896, peso: 1
fonte: 7564, destino: 31819, peso: 1
fonte: 7570, destino: 32145, peso: 1
fonte: 7577, destino: 21031, peso: 1
fonte: 7600, destino: 21148, peso: 1
fonte: 7608, destino: 23838, peso: 1
fonte: 7629, destino: 13587, peso: 1
fonte: 7638, destino: 9298, peso: 1
fonte: 7642, destino: 36579, peso: 1
fonte: 7676, destino: 37344, peso: 1
fonte: 7681, destino: 12353, peso: 1
fonte: 7682, destino: 25698, peso: 1
fonte: 7688, destino: 15950, peso: 1
fonte: 7712, destino: 14980, peso: 1
fonte: 7714, destino: 28813, peso: 1
fonte: 7728, destino: 37151, peso: 1
fonte: 7786, destino: 37281, peso: 1
fonte: 7803, destino: 39750, peso: 1
fonte: 7806, destino: 39809, peso: 1
fonte: 7831, destino: 28859, peso: 1
fonte: 7910, destino: 19918, peso: 1
fonte: 7920, destino: 39834, peso: 1
fonte: 7931, destino: 17428, peso: 1
fonte: 7957, destino: 15533, peso: 1
fonte: 7968, destino: 9705, peso: 1
fonte: 7968, destino: 15728, peso: 1
fonte: 8013, destino: 7737, peso: 1
fonte: 8035, destino: 11121, peso: 1
fonte: 8036, destino: 18891, peso: 1
fonte: 8060, destino: 23981, peso: 1
fonte: 8062, destino: 6873, peso: 1
fonte: 8072, destino: 27930, peso: 1
fonte: 8081, destino: 38396, peso: 1
fonte: 8082, destino: 29518, peso: 1
fonte: 8089, destino: 6300, peso: 1
fonte: 8094, destino: 5215, peso: 1
fonte: 8102, destino: 7666, peso: 1
fonte: 8120, destino: 39237, peso: 1
fonte: 8154, destino: 3758, peso: 1
fonte: 8200, destino: 37521, peso: 1
fonte: 8231, destino: 32213, peso: 1
fonte: 8233, destino: 16495, peso: 1
fonte: 8251, destino: 21392, peso: 1
fonte: 8280, destino: 27919, peso: 1
fonte: 8311, destino: 21048, peso: 1
fonte: 8324, destino: 17094, peso: 1
fonte: 8329, destino: 6927, peso: 1
fonte: 8336, destino: 6551, peso: 1
fonte: 8365, destino: 5358, peso: 1
fonte: 8375, destino: 9994, peso: 1
fonte: 8376, destino: 10688, peso: 1
fonte: 8377, destino: 28031, peso: 1
fonte: 8437, destino: 33172, peso: 1
fonte: 8482, destino: 27993, peso: 1
fonte: 8503, destino: 29203, peso: 1
fonte: 8506, destino: 8514, peso: 1
fonte: 8507, destino: 25985, peso: 1
fonte: 8514, destino: 960, peso: 1
fonte: 8516, destino: 20576, peso: 1
fonte: 8521, destino: 14697, peso: 1
fonte: 8532, destino: 32426, peso: 1
fonte: 8547, destino: 24138, peso: 1
fonte: 8553, destino: 3483, peso: 1
fonte: 8572, destino: 3445, peso: 1
fonte: 8578, destino: 31280, peso: 1
fonte: 8611, destino: 38105, peso: 1
fonte: 8641, destino: 39702, peso: 1
fonte: 8660, destino: 3513, peso: 1
fonte: 8680, destino: 37605, peso: 1
fonte: 8685, destino: 27989, peso: 1
fonte: 8726, destino: 12939, peso: 1
fonte: 8748, destino: 4257, peso: 1
fonte: 8753, destino: 35881, peso: 1
fonte: 8781, destino: 33191, peso: 1
fonte: 8796, destino: 22955, peso: 1
fonte: 8804, destino: 1256, peso: 1
fonte: 8812, destino: 7310, peso: 1
fonte: 8853, destino: 11610, peso: 1
fonte: 8881, destino: 29236, peso: 1
fonte: 8881, destino: 29760, peso: 1
fonte: 8921, destino: 11262, peso: 1
fonte: 8932, destino: 13101, peso: 1
fonte: 8939, destino: 21079, peso: 1
fonte: 8949, destino: 28407, peso: 1
fonte: 8956, destino: 31242, peso: 1
fonte: 8962, destino: 11728, peso: 1
fonte: 8967, destino: 32267, peso: 1
fonte: 9005, destino: 14963, peso: 1
fonte: 9010, destino: 34928, peso: 1
fonte: 9032, destino: 16820, peso: 1
fonte: 9040, destino: 18002, peso: 1
fonte: 9060, destino: 35048, peso: 1
fonte: 9114, destino: 6112, peso: 1
fonte: 9130, destino: 9630, peso: 1
fonte: 9151, destino: 10974, peso: 1
fonte: 9176, destino: 28653, peso: 1
fonte: 9177, destino: 2827, peso: 1
fonte: 9179, destino: 33955, peso: 1
fonte: 9188, destino: 9097, peso: 1
fonte: 9203, destino: 21360, peso: 1
fonte: 9214, destino: 14647, peso: 1
fonte: 9237, destino: 30456, peso: 1
fonte: 9244, destino: 34535, peso: 1
fonte: 9260, destino: 11413, peso: 1
fonte: 9278, destino: 25660, peso: 1
fonte: 9284, destino: 33583, peso: 1
fonte: 9313, destino: 132, peso: 1
fonte: 9326, destino: 14293, peso: 1
fonte: 9338, destino: 27814, peso: 1
fonte: 9357, destino: 8832, peso: 1
fonte: 9359, destino: 26319, peso: 1
fonte: 9365, destino: 8513, peso: 1
fonte: 9379, destino: 19000, peso: 1
fonte: 9393, destino: 27892, peso: 1
fonte: 9419, destino: 20992, peso: 1
fonte: 9425, destino: 32831, peso: 1
fonte: 9435, destino: 13531, peso: 1
fonte: 9454, destino: 27735, peso: 1
fonte: 9461, destino: 32727, peso: 1
fonte: 9471, destino: 12018, peso: 1
fonte: 9473, destino: 22822, peso: 1
fonte: 9482, destino: 18099, peso: 1
fonte: 9490, destino: 15974, peso: 1
fonte: 9497, destino: 23320, peso: 1
fonte: 9503, destino: 34827, peso: 1
fonte: 9541, destino: 23225, peso: 1
fonte: 9589, destino: 18544, peso: 1
fonte: 9613, destino: 20131, peso: 1
fonte: 9665, destino: 11249, peso: 1
fonte: 9675, destino: 4366, peso: 1
fonte: 9719, destino: 5251, peso: 1
fonte: 9733, destino: 28972, peso: 1
fonte: 9763, destino: 36254, peso: 1
fonte: 9770, destino: 39042, peso: 1
fonte: 9785, destino: 2544, peso: 1
fonte: 9794, destino: 21433, peso: 1
fonte: 9820, destino: 8163, peso: 1
fonte: 9848, destino: 38685, peso: 1
fonte: 9862, destino: 16028, peso: 1
fonte: 9879, destino: 23276, peso: 1
fonte: 9896, destino: 37360, peso: 1
fonte: 9911, destino: 36253, peso: 1
fonte: 9922, destino: 5151, peso: 1
fonte: 9927, destino: 27088, peso: 1
fonte: 9941, destino: 23108, peso: 1
fonte: 9963, destino: 20363, peso: 1
fonte: 9964, destino: 3177, peso: 1
fonte: 9979, destino: 34597, peso: 1
fonte: 9992, destino: 34382, peso: 1
fonte: 9993, destino: 11233, peso: 1
fonte: 10002, destino: 13709, peso: 1
fonte: 10012, destino: 29939, peso: 1
fonte: 10019, destino: 13612, peso: 1
fonte: 10039, destino: 15021, peso: 1
fonte: 10042, destino: 2753, peso: 1
fonte: 10053, destino: 27685, peso: 1
fonte: 10062, destino: 3608, peso: 1
fonte: 10101, destino: 20058, peso: 1
fonte: 10156, destino: 33781, peso: 1
fonte: 10160, destino: 29119, peso: 1
fonte: 10168, destino: 34875, peso: 1
fonte: 10199, destino: 16089, peso: 1
fonte: 10216, destino: 27190, peso: 1
fonte: 10242, destino: 13668, peso: 1
fonte: 10246, destino: 14784, peso: 1
fonte: 10254, destino: 12571, peso: 1
fonte: 10262, destino: 28111, peso: 1
fonte: 10271, destino: 12634, peso: 1
fonte: 10284, destino: 5153, peso: 1
fonte: 10303, destino: 34342, peso: 1
fonte: 10329, destino: 25273, peso: 1
fonte: 10336, destino: 38605, peso: 1
fonte: 10355, destino: 15177, peso: 1
fonte: 10364, destino: 5846, peso: 1
fonte: 10409, destino: 31457, peso: 1
fonte: 10427, destino: 12556, peso: 1
fonte: 10434, destino: 12850, peso: 1
fonte: 10434, destino: 4669, peso: 1
fonte: 10443, destino: 22166, peso: 1
fonte: 10460, destino: 5974, peso: 1
fonte: 10462, destino: 4811, peso: 1
fonte: 10487, destino: 6508, peso: 1
fonte: 10498, destino: 5439, peso: 1
fonte: 10509, destino: 6160, peso: 1
fonte: 10521, destino: 22659, peso: 1
fonte: 10539, destino: 8897, peso: 1
fonte: 10611, destino: 31071, peso: 1
fonte: 10641, destino: 4822, peso: 1
fonte: 10705, destino: 15272, peso: 1
fonte: 10712, destino: 17070, peso: 1
fonte: 10718, destino: 4874, peso: 1
fonte: 10736, destino: 26043, peso: 1
fonte: 10758, destino: 29011, peso: 1
fonte: 10795, destino: 1684, peso: 1
fonte: 10844, destino: 8663, peso: 1
fonte: 10867, destino: 25194, peso: 1
fonte: 10869, destino: 184, peso: 1
fonte: 10876, destino: 21626, peso: 1
fonte: 10921, destino: 25916, peso: 1
fonte: 10950, destino: 14970, peso: 1
fonte: 10973, destino: 30699, peso: 1
fonte: 11000, destino: 31695, peso: 1
fonte: 11002, destino: 25712, peso: 1
fonte: 11002, destino: 19771, peso: 1
fonte: 11007, destino: 21901, peso: 1
fonte: 11018, destino: 11651, peso: 1
fonte: 11019, destino: 4222, peso: 1
fonte: 11023, destino: 22309, peso: 1
fonte: 11027, destino: 33478, peso: 1
fonte: 11038, destino: 30357, peso: 1
fonte: 11075, destino: 13763, peso: 1
fonte: 11083, destino: 32545, peso: 1
fonte: 11084, destino: 8569, peso: 1
fonte: 11085, destino: 29920, peso: 1
fonte: 11091, destino: 52, peso: 1
fonte: 11111, destino: 35592, peso: 1
fonte: 11114, destino: 12454, peso: 1
fonte: 11136, destino: 33767, peso: 1
fonte: 11165, destino: 10557, peso: 1
fonte: 11170, destino: 16567, peso: 1
fonte: 11180, destino: 21159, peso: 1
