fonte: 5, destino: 20767, peso: 1
fonte: 1426, destino: 26620, peso: 1
fonte: 1476, destino: 17859, peso: 1
fonte: 1519, destino: 29921, peso: 1
fonte: 1541, destino: 29177, peso: 1
fonte: 1543, destino: 23940, peso: 1
fonte: 1567, destino: 28472, peso: 1
fonte: 1569, destino: 3718, peso: 1
fonte: 1572, destino: 10971, peso: 1
fonte: 1601, destino: 27474, peso: 1
fonte: 1693, destino: 21805, peso: 1
fonte: 1708, destino: 2137, peso: 1
fonte: 1733, destino: 8503, peso: 1
fonte: 1744, destino: 19114, peso: 1
fonte: 1756, destino: 369, peso: 1
fonte: 1767, destino: 8488, peso: 1
fonte: 1772, destino: 28026, peso: 1
fonte: 1778, destino: 13338, peso: 1
fonte: 1781, destino: 14907, peso: 1
fonte: 1786, destino: 11581, peso: 1
fonte: 1802, destino: 6847, peso: 1
fonte: 1804, destino: 24103, peso: 1
fonte: 1834, destino: 24369, peso: 1
fonte: 1841, destino: 26436, peso: 1
fonte: 1845, destino: 19132, peso: 1
fonte: 1903, destino: 6436, peso: 1
fonte: 1905, destino: 7123, peso: 1
fonte: 1914, destino: 4188, peso: 1
fonte: 1932, destino: 12437, peso: 1
fonte: 1940, destino: 25244, peso: 1
fonte: 1983, destino: 28244, peso: 1
fonte: 1987, destino: 25923, peso: 1
fonte: 2025, destino: 3679, peso: 1
fonte: 2025, destino: 26547, peso: 1
fonte: 2035, destino: 18484, peso: 1
fonte: 2091, destino: 20134, peso: 1
fonte: 2111, destino: 10549, peso: 1
fonte: 2111, destino: 14785, peso: 1
fonte: 2167, destino: 21272, peso: 1
fonte: 2215, destino: 6321, peso: 1
fonte: 2218, destino: 1934, peso: 1
fonte: 2223, destino: 2286, peso: 1
fonte: 2231, destino: 29882, peso: 1
fonte: 2258, destino: 25468, peso: 1
fonte: 2288, destino: 6446, peso: 1
fonte: 2293, destino: 8442, peso: 1
fonte: 2300, destino: 10577, peso: 1
fonte: 2307, destino: 27469, peso: 1
fonte: 2313, destino: 5100, peso: 1
fonte: 2317, destino: 1839, peso: 1
fonte: 2351, destino: 6518, peso: 1
fonte: 2383, destino: 10216, peso: 1
fonte: 2388, destino: 3660, peso: 1
fonte: 2411, destino: 14741, peso: 1
fonte: 2459, destino: 2830, peso: 1
fonte: 2474, destino: 1411, peso: 1
fonte: 2481, destino: 5349, peso: 1
fonte: 2493, destino: 964, peso: 1
fonte: 2498, destino: 17225, peso: 1
fonte: 2504, destino: 28405, peso: 1
fonte: 2535, destino: 5091, peso: 1
fonte: 2565, destino: 10750, peso: 1
fonte: 2566, destino: 28107, peso: 1
fonte: 2573, destino: 20838, peso: 1
fonte: 2577, destino: 27778, peso: 1
fonte: 2581, destino: 18248, peso: 1
fonte: 2617, destino: 16899, peso: 1
fonte: 2654, destino: 2339, peso: 1
fonte: 2658, destino: 3919, peso: 1
fonte: 2668, destino: 10654, peso: 1
fonte: 2691, destino: 27295, peso: 1
fonte: 2693, destino: 27604, peso: 1
fonte: 2705, destino: 22085, peso: 1
fonte: 2705, destino: 27504, peso: 1
fonte: 2722, destino: 25752, peso: 1
fonte: 2737, destino: 20825, peso: 1
fonte: 2742, destino: 26453, peso: 1
fonte: 2752, destino: 6015, peso: 1
fonte: 2803, destino: 28285, peso: 1
fonte: 2821, destino: 7422, peso: 1
fonte: 2841, destino: 14840, peso: 1
fonte: 2853, destino: 13638, peso: 1
fonte: 2863, destino: 9991, peso: 1
fonte: 2867, destino: 25649, peso: 1
fonte: 2898, destino: 27688, peso: 1
fonte: 2920, destino: 22809, peso: 1
fonte: 2929, destino: 9900, peso: 1
fonte: 2932, destino: 13189, peso: 1
fonte: 2934, destino: 2438, peso: 1
fonte: 3000, destino: 19629, peso: 1
fonte: 3017, destino: 16380, peso: 1
fonte: 3046, destino: 10446, peso: 1
fonte: 3051, destino: 9397, peso: 1
fonte: 3068, destino: 19252, peso: 1
fonte: 3088, destino: 6997, peso: 1
fonte: 3088, destino: 25329, peso: 1
fonte: 3090, destino: 1638, peso: 1
fonte: 3091, destino: 11593, peso: 1
fonte: 3096, destino: 15772, peso: 1
fonte: 3123, destino: 25566, peso: 1
fonte: 3164, destino: 6810, peso: 1
fonte: 3169, destino: 22908, peso: 1
fonte: 3184, destino: 11962, peso: 1
fonte: 3208, destino: 29994, peso: 1
fonte: 3219, destino: 20387, peso: 1
fonte: 3230, destino: 2459, peso: 1
fonte: 3236, destino: 14682, peso: 1
fonte: 3236, destino: 22207, peso: 1
fonte: 3274, destino: 19839, peso: 1
fonte: 3284, destino: 21535, peso: 1
fonte: 3286, destino: 9042, peso: 1
fonte: 3297, destino: 28174, peso: 1
fonte: 3301, destino: 14544, peso: 1
fonte: 3303, destino: 29124, peso: 1
fonte: 3307, destino: 9284, peso: 1
fonte: 3308, destino: 13438, peso: 1
fonte: 3309, destino: 9517, peso: 1
fonte: 3343, destino: 17120, peso: 1
fonte: 3347, destino: 15171, peso: 1
fonte: 3352, destino: 13082, peso: 1
fonte: 3373, destino: 7544, peso: 1
fonte: 3396, destino: 8721, peso: 1
fonte: 3400, destino: 16154, peso: 1
fonte: 3406, destino: 24650, peso: 1
fonte: 3437, destino: 2728, peso: 1
fonte: 3446, destino: 7494, peso: 1
fonte: 3451, destino: 3689, peso: 1
fonte: 3484, destino: 9579, peso: 1
fonte: 3653, destino: 23501, peso: 1
fonte: 3661, destino: 9977, peso: 1
fonte: 3661, destino: 19989, peso: 1
fonte: 3667, destino: 2501, peso: 1
fonte: 3671, destino: 13019, peso: 1
fonte: 3672, destino: 18643, peso: 1
fonte: 3701, destino: 6029, peso: 1
fonte: 3730, destino: 20900, peso: 1
fonte: 3741, destino: 4610, peso: 1
fonte: 3812, destino: 8817, peso: 1
fonte: 3818, destino: 8632, peso: 1
fonte: 3827, destino: 22864, peso: 1
fonte: 3848, destino: 29033, peso: 1
fonte: 3850, destino: 23168, peso: 1
fonte: 3869, destino: 5530, peso: 1
fonte: 3913, destino: 15863, peso: 1
fonte: 3998, destino: 9644, peso: 1
fonte: 4003, destino: 23103, peso: 1
fonte: 4003, destino: 2220, peso: 1
fonte: 4013, destino: 5940, peso: 1
fonte: 4025, destino: 7169, peso: 1
fonte: 4027, destino: 28929, peso: 1
fonte: 4071, destino: 10196, peso: 1
fonte: 4077, destino: 25277, peso: 1
fonte: 4084, destino: 19306, peso: 1
fonte: 4135, destino: 61, peso: 1
fonte: 4140, destino: 14377, peso: 1
fonte: 4159, destino: 21913, peso: 1
fonte: 4186, destino: 20014, peso: 1
fonte: 4194, destino: 21151, peso: 1
fonte: 4196, destino: 7525, peso: 1
fonte: 4204, destino: 18172, peso: 1
fonte: 4214, destino: 4525, peso: 1
fonte: 4219, destino: 29917, peso: 1
fonte: 4221, destino: 15855, peso: 1
fonte: 4231, destino: 19871, peso: 1
fonte: 4255, destino: 22971, peso: 1
fonte: 4258, destino: 4816, peso: 1
fonte: 4273, destino: 12734, peso: 1
fonte: 4288, destino: 5732, peso: 1
fonte: 4351, destino: 26693, peso: 1
fonte: 4361, destino: 22073, peso: 1
fonte: 4365, destino: 28594, peso: 1
fonte: 4379, destino: 3930, peso: 1
fonte: 4406, destino: 16522, peso: 1
fonte: 4417, destino: 9700, peso: 1
fonte: 4434, destino: 24146, peso: 1
fonte: 4443, destino: 19340, peso: 1
fonte: 4448, destino: 21825, peso: 1
fonte: 4458, destino: 8016, peso: 1
fonte: 4470, destino: 24580, peso: 1
fonte: 4563, destino: 1513, peso: 1
fonte: 4593, destino: 2960, peso: 1
fonte: 4603, destino: 463, peso: 1
fonte: 4634, destino: 1076, peso: 1
fonte: 4639, destino: 17273, peso: 1
fonte: 4641, destino: 29833, peso: 1
fonte: 4698, destino: 19900, peso: 1
fonte: 4715, destino: 9251, peso: 1
fonte: 4724, destino: 25074, peso: 1
fonte: 4744, destino: 13259, peso: 1
fonte: 4746, destino: 21586, peso: 1
fonte: 4747, destino: 6615, peso: 1
fonte: 4759, destino: 5918, peso: 1
fonte: 4764, destino: 21283, peso: 1
fonte: 4770, destino: 4194, peso: 1
fonte: 4786, destino: 23620, peso: 1
fonte: 4792, destino: 21654, peso: 1
fonte: 4857, destino: 22888, peso: 1
fonte: 4863, destino: 13382, peso: 1
fonte: 4872, destino: 16470, peso: 1
fonte: 4883, destino: 15676, peso: 1
fonte: 4894, destino: 7709, peso: 1
fonte: 4901, destino: 19803, peso: 1
fonte: 4951, destino: 28373, peso: 1
fonte: 4998, destino: 22077, peso: 1
fonte: 5002, destino: 28573, peso: 1
fonte: 5002, destino: 14045, peso: 1
fonte: 5009, destino: 17968, peso: 1
fonte: 5016, destino: 2970, peso: 1
fonte: 5034, destino: 138, peso: 1
fonte: 5036, destino: 22083, peso: 1
fonte: 5045, destino: 25346, peso: 1
fonte: 5045, destino: 8525, peso: 1
fonte: 5053, destino: 23036, peso: 1
fonte: 5056, destino: 549, peso: 1
fonte: 5060, destino: 21267, peso: 1
fonte: 5065, destino: 25853, peso: 1
fonte: 5066, destino: 28272, peso: 1
fonte: 5066, destino: 21995, peso: 1
fonte: 5104, destino: 15268, peso: 1
fonte: 5129, destino: 26025, peso: 1
fonte: 5135, destino: 24667, peso: 1
fonte: 5176, destino: 15582, peso: 1
fonte: 5198, destino: 7958, peso: 1
fonte: 5206, destino: 26961, peso: 1
fonte: 5270, destino: 29309, peso: 1
fonte: 5271, destino: 28985, peso: 1
fonte: 5282, destino: 27531, peso: 1
fonte: 5289, destino: 21962, peso: 1
fonte: 5290, destino: 14580, peso: 1
fonte: 5302, destino: 10506, peso: 1
fonte: 5305, destino: 1644, peso: 1
fonte: 5317, destino: 1079, peso: 1
fonte: 5333, destino: 13525, peso: 1
fonte: 5333, destino: 16513, peso: 1
fonte: 5345, destino: 25990, peso: 1
fonte: 5350, destino: 6505, peso: 1
fonte: 5388, destino: 21783, peso: 1
fonte: 5390, destino: 1920, peso: 1
fonte: 5396, destino: 13289, peso: 1
fonte: 5399, destino: 6714, peso: 1
fonte: 5447, destino: 19678, peso: 1
fonte: 5472, destino: 22157, peso: 1
fonte: 5486, destino: 26718, peso: 1
fonte: 5486, destino: 8879, peso: 1
fonte: 5526, destino: 23800, peso: 1
fonte: 5548, destino: 584, peso: 1
fonte: 5549, destino: 14963, peso: 1
fonte: 5551, destino: 14725, peso: 1
fonte: 5574, destino: 27939, peso: 1
fonte: 5587, destino: 9841, peso: 1
fonte: 5622, destino: 9138, peso: 1
fonte: 5627, destino: 20838, peso: 1
fonte: 5630, destino: 1237, peso: 1
fonte: 5676, destino: 28693, peso: 1
fonte: 5686, destino: 29271, peso: 1
fonte: 5705, destino: 17628, peso: 1
fonte: 5730, destino: 21220, peso: 1
fonte: 5748, destino: 4142, peso: 1
fonte: 5762, destino: 1536, peso: 1
fonte: 5777, destino: 23884, peso: 1
fonte: 5805, destino: 9048, peso: 1
fonte: 5823, destino: 28639, peso: 1
fonte: 5833, destino: 5642, peso: 1
fonte: 5894, destino: 18138, peso: 1
fonte: 5913, destino: 26903, peso: 1
fonte: 5914, destino: 11742, peso: 1
fonte: 5968, destino: 1203, peso: 1
fonte: 5970, destino: 27154, peso: 1
fonte: 5979, destino: 23045, peso: 1
fonte: 5988, destino: 15096, peso: 1
fonte: 6000, destino: 21744, peso: 1
fonte: 6002, destino: 26764, peso: 1
fonte: 6051, destino: 17746, peso: 1
fonte: 6052, destino: 26256, peso: 1
fonte: 6064, destino: 21805, peso: 1
fonte: 6082, destino: 20212, peso: 1
fonte: 6086, destino: 26857, peso: 1
fonte: 6094, destino: 16793, peso: 1
fonte: 6104, destino: 21176, peso: 1
fonte: 6121, destino: 7641, peso: 1
fonte: 6138, destino: 29595, peso: 1
fonte: 6142, destino: 25629, peso: 1
fonte: 6190, destino: 23865, peso: 1
fonte: 6191, destino: 591, peso: 1
fonte: 6333, destino: 19733, peso: 1
fonte: 6346, destino: 14755, peso: 1
fonte: 6347, destino: 14328, peso: 1
fonte: 6391, destino: 8483, peso: 1
fonte: 6419, destino: 19647, peso: 1
fonte: 6420, destino: 100, peso: 1
fonte: 6435, destino: 13603, peso: 1
fonte: 6447, destino: 13927, peso: 1
fonte: 6448, destino: 7662, peso: 1
fonte: 6451, destino: 15933, peso: 1
fonte: 6453, destino: 4180, peso: 1
fonte: 6481, destino: 707, peso: 1
fonte: 6485, destino: 748, peso: 1
fonte: 6488, destino: 13754, peso: 1
fonte: 6492, destino: 11307, peso: 1
fonte: 6493, destino: 9667, peso: 1
fonte: 6504, destino: 15194, peso: 1
fonte: 6523, destino: 6574, peso: 1
fonte: 6546, destino: 17329, peso: 1
fonte: 6560, destino: 6728, peso: 1
fonte: 6604, destino: 6800, peso: 1
fonte: 6607, destino: 24115, peso: 1
fonte: 6616, destino: 6237, peso: 1
fonte: 6639, destino: 8936, peso: 1
fonte: 6663, destino: 17035, peso: 1
fonte: 6686, destino: 15896, peso: 1
fonte: 6689, destino: 1060, peso: 1
fonte: 6690, destino: 9224, peso: 1
fonte: 6693, destino: 21636, peso: 1
fonte: 6697, destino: 11899, peso: 1
fonte: 6725, destino: 18177, peso: 1
fonte: 6727, destino: 19799, peso: 1
fonte: 6738, destino: 6603, peso: 1
fonte: 6753, destino: 16628, peso: 1
fonte: 6757, destino: 17044, peso: 1
fonte: 6779, destino: 12037, peso: 1
fonte: 6796, destino: 25219, peso: 1
fonte: 6797, destino: 12665, peso: 1
fonte: 6805, destino: 19104, peso: 1
fonte: 6832, destino: 20723, peso: 1
fonte: 6861, destino: 17721, peso: 1
fonte: 6892, destino: 8170, peso: 1
fonte: 6893, destino: 9511, peso: 1
fonte: 6903, destino: 15565, peso: 1
fonte: 6911, destino: 16831, peso: 1
fonte: 6911, destino: 24751, peso: 1
fonte: 6943, destino: 10080, peso: 1
fonte: 6949, destino: 7396, peso: 1
fonte: 7027, destino: 17252, peso: 1
fonte: 7036, destino: 6473, peso: 1
fonte: 7048, destino: 20648, peso: 1
fonte: 7055, destino: 22744, peso: 1
fonte: 7065, destino: 1739, peso: 1
fonte: 7085, destino: 13729, peso: 1
fonte: 7109, destino: 10039, peso: 1
fonte: 7116, destino: 1999, peso: 1
fonte: 7126, destino: 19164, peso: 1
fonte: 7150, destino: 10268, peso: 1
fonte: 7188, destino: 26301, peso: 1
fonte: 7195, destino: 773, peso: 1
fonte: 7205, destino: 28520, peso: 1
fonte: 7207, destino: 19209, peso: 1
fonte: 7219, destino: 29381, peso: 1
fonte: 7227, destino: 11865, peso: 1
fonte: 7234, destino: 9454, peso: 1
fonte: 7246, destino: 10789, peso: 1
fonte: 7270, destino: 7759, peso: 1
fonte: 7279, destino: 12594, peso: 1
fonte: 7293, destino: 27392, peso: 1
fonte: 7306, destino: 756, peso: 1
fonte: 7316, destino: 2861, peso: 1
fonte: 7384, destino: 26954, peso: 1
fonte: 7430, destino: 15720, peso: 1
fonte: 7451, destino: 12869, peso: 1
fonte: 7490, destino: 683, peso: 1
fonte: 7503, destino: 889, peso: 1
fonte: 7515, destino: 4294, peso: 1
fonte: 7566, destino: 22341, peso: 1
fonte: 7605, destino: 5874, peso: 1
fonte: 7609, destino: 28905, peso: 1
fonte: 7712, destino: 27426, peso: 1
fonte: 7757, destino: 14359, peso: 1
fonte: 7800, destino: 8172, peso: 1
fonte: 7802, destino: 29733, peso: 1
fonte: 7828, destino: 1771, peso: 1
fonte: 7846, destino: 28560, peso: 1
fonte: 7899, destino: 21645, peso: 1
fonte: 7917, destino: 15443, peso: 1
fonte: 7948, destino: 23209, peso: 1
fonte: 7962, destino: 3030, peso: 1
fonte: 7973, destino: 12066, peso: 1
fonte: 7978, destino: 3151, peso: 1
fonte: 7991, destino: 21878, peso: 1
fonte: 7999, destino: 19733, peso: 1
fonte: 8005, destino: 22679, peso: 1
fonte: 8006, destino: 8000, peso: 1
fonte: 8012, destino: 5871, peso: 1
fonte: 8031, destino: 16148, peso: 1
fonte: 8063, destino: 5558, peso: 1
fonte: 8064, destino: 2261, peso: 1
fonte: 8069, destino: 29597, peso: 1
fonte: 8110, destino: 17791, peso: 1
fonte: 8110, destino: 11677, peso: 1
fonte: 8113, destino: 27190, peso: 1
fonte: 8147, destino: 124, peso: 1
fonte: 8177, destino: 28364, peso: 1
fonte: 8181, destino: 10135, peso: 1
fonte: 8200, destino: 15818, peso: 1
fonte: 8249, destino: 6792, peso: 1
fonte: 8255, destino: 22564, peso: 1
fonte: 8267, destino: 14037, peso: 1
fonte: 8285, destino: 5979, peso: 1
fonte: 8295, destino: 28461, peso: 1
fonte: 8314, destino: 22099, peso: 1
fonte: 8324, destino: 7104, peso: 1
fonte: 8325, destino: 19424, peso: 1
fonte: 8326, destino: 12317, peso: 1
fonte: 8336, destino: 7901, peso: 1
fonte: 8343, destino: 22983, peso: 1
fonte: 8344, destino: 21031, peso: 1
fonte: 8353, destino: 18562, peso: 1
fonte: 8371, destino: 23200, peso: 1
fonte: 8383, destino: 27881, peso: 1
fonte: 8390, destino: 18234, peso: 1
fonte: 8418, destino: 2289, peso: 1
fonte: 8472, destino: 19759, peso: 1
fonte: 8504, destino: 2207, peso: 1
fonte: 8526, destino: 18256, peso: 1
fonte: 8530, destino: 22786, peso: 1
fonte: 8531, destino: 19810, peso: 1
fonte: 8580, destino: 8403, peso: 1
fonte: 8590, destino: 6999, peso: 1
fonte: 8605, destino: 11198, peso: 1
fonte: 8608, destino: 26963, peso: 1
fonte: 8610, destino: 15143, peso: 1
fonte: 8617, destino: 20004, peso: 1
fonte: 8628, destino: 25559, peso: 1
fonte: 8634, destino: 13170, peso: 1
fonte: 8651, destino: 19006, peso: 1
fonte: 8683, destino: 15185, peso: 1
fonte: 8702, destino: 6287, peso: 1
fonte: 8705, destino: 21868, peso: 1
fonte: 8745, destino: 27259, peso: 1
fonte: 8746, destino: 17756, peso: 1
fonte: 8751, destino: 14259, peso: 1
fonte: 8788, destino: 23602, peso: 1
fonte: 8830, destino: 9648, peso: 1
fonte: 8843, destino: 4536, peso: 1
fonte: 8853, destino: 29171, peso: 1
fonte: 8873, destino: 11629, peso: 1
fonte: 8932, destino: 12535, peso: 1
fonte: 8938, destino: 474, peso: 1
fonte: 8941, destino: 16568, peso: 1
fonte: 8948, destino: 24180, peso: 1
fonte: 8952, destino: 27338, peso: 1
fonte: 8971, destino: 27864, peso: 1
fonte: 8992, destino: 24158, peso: 1
fonte: 8995, destino: 5147, peso: 1
fonte: 9005, destino: 7880, peso: 1
fonte: 9011, destino: 25286, peso: 1
fonte: 9019, destino: 6623, peso: 1
fonte: 9058, destino: 5830, peso: 1
fonte: 9087, destino: 28566, peso: 1
fonte: 9088, destino: 9993, peso: 1
fonte: 9102, destino: 23598, peso: 1
fonte: 9104, destino: 15282, peso: 1
fonte: 9153, destino: 28494, peso: 1
fonte: 9159, destino: 413, peso: 1
fonte: 9191, destino: 18079, peso: 1
fonte: 9206, destino: 11101, peso: 1
fonte: 9207, destino: 25613, peso: 1
fonte: 9211, destino: 16302, peso: 1
fonte: 9221, destino: 9515, peso: 1
fonte: 9226, destino: 4118, peso: 1
fonte: 9250, destino: 13011, peso: 1
fonte: 9258, destino: 2456, peso: 1
fonte: 9299, destino: 14097, peso: 1
fonte: 9302, destino: 6824, peso: 1
fonte: 9336, destino: 28714, peso: 1
fonte: 9422, destino: 22217, peso: 1
fonte: 9471, destino: 16382, peso: 1
fonte: 9493, destino: 19310, peso: 1
fonte: 9495, destino: 23701, peso: 1
fonte: 9506, destino: 9228, peso: 1
fonte: 9536, destino: 12298, peso: 1
fonte: 9539, destino: 2872, peso: 1
fonte: 9549, destino: 9899, peso: 1
fonte: 9553, destino: 24748, peso: 1
fonte: 9615, destino: 7705, peso: 1
fonte: 9739, destino: 7785, peso: 1
fonte: 9744, destino: 24148, peso: 1
fonte: 9747, destino: 20419, peso: 1
fonte: 9767, destino: 28460, peso: 1
fonte: 9771, destino: 21367, peso: 1
fonte: 9777, destino: 22925, peso: 1
fonte: 9796, destino: 29774, peso: 1
fonte: 9825, destino: 11186, peso: 1
fonte: 9830, destino: 3737, peso: 1
fonte: 9876, destino: 13779, peso: 1
fonte: 9882, destino: 6478, peso: 1
fonte: 9891, destino: 21902, peso: 1
fonte: 9904, destino: 5136, peso: 1
fonte: 9941, destino: 1777, peso: 1
fonte: 9954, destino: 741, peso: 1
fonte: 9969, destino: 3808, peso: 1
fonte: 9990, destino: 5690, peso: 1
fonte: 9996, destino: 4564, peso: 1
fonte: 10018, destino: 15038, peso: 1
fonte: 10026, destino: 2414, peso: 1
fonte: 10035, destino: 38, peso: 1
fonte: 10040, destino: 16354, peso: 1
fonte: 10121, destino: 21826, peso: 1
fonte: 10126, destino: 6078, peso: 1
fonte: 10131, destino: 18917, peso: 1
fonte: 10135, destino: 25174, peso: 1
fonte: 10160, destino: 1047, peso: 1
fonte: 10168, destino: 1591, peso: 1
fonte: 10183, destino: 19933, peso: 1
fonte: 10234, destino: 9245, peso: 1
fonte: 10271, destino: 8362, peso: 1
fonte: 10276, destino: 1170, peso: 1
fonte: 10291, destino: 14749, peso: 1
fonte: 10308, destino: 3322, peso: 1
fonte: 10345, destino: 7732, peso: 1
fonte: 10348, destino: 13404, peso: 1
fonte: 10353, destino: 572, peso: 1
fonte: 10368, destino: 15149, peso: 1
fonte: 10402, destino: 172, peso: 1
fonte: 10413, destino: 960, peso: 1
fonte: 10414, destino: 19172, peso: 1
fonte: 10420, destino: 16594, peso: 1
fonte: 10470, destino: 24611, peso: 1
fonte: 10473, destino: 2736, peso: 1
fonte: 10547, destino: 9824, peso: 1
fonte: 10550, destino: 4454, peso: 1
fonte: 10552, destino: 15506, peso: 1
fonte: 10561, destino: 10055, peso: 1
fonte: 10574, destino: 15177, peso: 1
fonte: 10586, destino: 27463, peso: 1
fonte: 10590, destino: 1312, peso: 1
fonte: 10625, destino: 9022, peso: 1
fonte: 10625, destino: 24794, peso: 1
fonte: 10631, destino: 18227, peso: 1
fonte: 10650, destino: 6029, peso: 1
fonte: 10685, destino: 4851, peso: 1
fonte: 10703, destino: 28647, peso: 1
fonte: 10714, destino: 12686, peso: 1
fonte: 10715, destino: 22669, peso: 1
fonte: 10748, destino: 27198, peso: 1
fonte: 10787, destino: 17880, peso: 1
fonte: 10855, destino: 9834, peso: 1
fonte: 10863, destino: 28665, peso: 1
fonte: 10866, destino: 23406, peso: 1
fonte: 10882, destino: 2908, peso: 1
fonte: 10940, destino: 4312, peso: 1
fonte: 10957, destino: 14877, peso: 1
fonte: 10962, destino: 20049, peso: 1
fonte: 10969, destino: 10775, peso: 1
fonte: 11016, destino: 15825, peso: 1
fonte: 11026, destino: 19066, peso: 1
fonte: 11046, destino: 29098, peso: 1
fonte: 11100, destino: 14494, peso: 1
fonte: 11128, destino: 24711, peso: 1
fonte: 11134, destino: 19819, peso: 1
fonte: 11154, destino: 8192, peso: 1
fonte: 11182, destino: 28434, peso: 1
fonte: 11192, destino: 7402, peso: 1
fonte: 11222, destino: 4388, peso: 1
fonte: 11254, destino: 15612, peso: 1
fonte: 11274, destino: 21849, peso: 1
fonte: 11286, destino: 1025, peso: 1
fonte: 11294, destino: 17183, peso: 1
fonte: 11340, destino: 23337, peso: 1
fonte: 11404, destino: 23004, peso: 1
fonte: 11436, destino: 12142, peso: 1
fonte: 11451, destino: 21161, peso: 1
fonte: 11471, destino: 26634, peso: 1
fonte: 11483, destino: 24228, peso: 1
fonte: 11503, destino: 26340, peso: 1
fonte: 11506, destino: 29721, peso: 1
fonte: 11517, destino: 20314, peso: 1
fonte: 11524, destino: 10953, peso: 1
fonte: 11538, destino: 16348, peso: 1
fonte: 11579, destino: 28173, peso: 1
fonte: 11600, destino: 14632, peso: 1
fonte: 11605, destino: 19327, peso: 1
fonte: 11622, destino: 7170, peso: 1
fonte: 11651, destino: 26934, peso: 1
fonte: 11670, destino: 5866, peso: 1
fonte: 11676, destino: 1207, peso: 1
fonte: 11701, destino: 15932, peso: 1
fonte: 11734, destino: 21566, peso: 1
fonte: 11735, destino: 24611, peso: 1
fonte: 11742, destino: 27720, peso: 1
fonte: 11746, destino: 5267, peso: 1
fonte: 11805, destino: 26829, peso: 1
fonte: 11817, destino: 23805, peso: 1
fonte: 11822, destino: 19574, peso: 1
fonte: 11825, destino: 25458, peso: 1
fonte: 11841, destino: 25368, peso: 1
fonte: 11846, destino: 11201, peso: 1
fonte: 11849, destino: 29098, peso: 1
fonte: 11851, destino: 16754, peso: 1
fonte: 11861, destino: 9659, peso: 1
fonte: 11870, destino: 14746, peso: 1
fonte: 11973, destino: 4897, peso: 1
fonte: 11991, destino: 26030, peso: 1
