fonte: 24, destino: 38059, peso: 1
fonte: 1909, destino: 31214, peso: 1
fonte: 1956, destino: 15468, peso: 1
fonte: 1966, destino: 36293, peso: 1
fonte: 1971, destino: 47424, peso: 1
fonte: 1986, destino: 4350, peso: 1
fonte: 1994, destino: 42597, peso: 1
fonte: 2022, destino: 37775, peso: 1
fonte: 2077, destino: 9209, peso: 1
fonte: 2081, destino: 49974, peso: 1
fonte: 2117, destino: 7610, peso: 1
fonte: 2135, destino: 10221, peso: 1
fonte: 2137, destino: 45797, peso: 1
fonte: 2138, destino: 5042, peso: 1
fonte: 2146, destino: 23231, peso: 1
fonte: 2149, destino: 26992, peso: 1
fonte: 2154, destino: 15690, peso: 1
fonte: 2204, destino: 10675, peso: 1
fonte: 2211, destino: 26397, peso: 1
fonte: 2232, destino: 4686, peso: 1
fonte: 2247, destino: 11832, peso: 1
fonte: 2251, destino: 29576, peso: 1
fonte: 2292, destino: 48883, peso: 1
fonte: 2327, destino: 10587, peso: 1
fonte: 2344, destino: 148, peso: 1
fonte: 2411, destino: 31962, peso: 1
fonte: 2432, destino: 1021, peso: 1
fonte: 2462, destino: 43521, peso: 1
fonte: 2523, destino: 43691, peso: 1
fonte: 2524, destino: 45593, peso: 1
fonte: 2549, destino: 29365, peso: 1
fonte: 2555, destino: 7229, peso: 1
fonte: 2556, destino: 23482, peso: 1
fonte: 2564, destino: 34294, peso: 1
fonte: 2571, destino: 36322, peso: 1
fonte: 2587, destino: 25748, peso: 1
fonte: 2603, destino: 9700, peso: 1
fonte: 2632, destino: 21072, peso: 1
fonte: 2642, destino: 41145, peso: 1
fonte: 2653, destino: 14040, peso: 1
fonte: 2659, destino: 33152, peso: 1
fonte: 2661, destino: 33931, peso: 1
fonte: 2735, destino: 4730, peso: 1
fonte: 2785, destino: 6065, peso: 1
fonte: 2785, destino: 3889, peso: 1
fonte: 2828, destino: 35091, peso: 1
fonte: 2834, destino: 20975, peso: 1
fonte: 2836, destino: 29135, peso: 1
fonte: 2866, destino: 21424, peso: 1
fonte: 2887, destino: 37053, peso: 1
fonte: 2904, destino: 13428, peso: 1
fonte: 2905, destino: 28487, peso: 1
fonte: 2908, destino: 16146, peso: 1
fonte: 2941, destino: 31766, peso: 1
fonte: 3000, destino: 33539, peso: 1
fonte: 3006, destino: 34857, peso: 1
fonte: 3008, destino: 44800, peso: 1
fonte: 3020, destino: 10345, peso: 1
fonte: 3039, destino: 31943, peso: 1
fonte: 3040, destino: 20576, peso: 1
fonte: 3042, destino: 43453, peso: 1
fonte: 3125, destino: 27598, peso: 1
fonte: 3152, destino: 13446, peso: 1
fonte: 3163, destino: 24578, peso: 1
fonte: 3196, destino: 34465, peso: 1
fonte: 3204, destino: 15569, peso: 1
fonte: 3262, destino: 48131, peso: 1
fonte: 3311, destino: 15936, peso: 1
fonte: 3344, destino: 12920, peso: 1
fonte: 3382, destino: 21914, peso: 1
fonte: 3431, destino: 27301, peso: 1
fonte: 3440, destino: 37639, peso: 1
fonte: 3443, destino: 36649, peso: 1
fonte: 3462, destino: 36403, peso: 1
fonte: 3471, destino: 49807, peso: 1
fonte: 3477, destino: 29275, peso: 1
fonte: 3495, destino: 6434, peso: 1
fonte: 3546, destino: 24802, peso: 1
fonte: 3549, destino: 40891, peso: 1
fonte: 3570, destino: 35721, peso: 1
fonte: 3589, destino: 28139, peso: 1
fonte: 3603, destino: 33138, peso: 1
fonte: 3605, destino: 19253, peso: 1
fonte: 3638, destino: 14987, peso: 1
fonte: 3644, destino: 7247, peso: 1
fonte: 3646, destino: 4021, peso: 1
fonte: 3653, destino: 34679, peso: 1
fonte: 3680, destino: 1239, peso: 1
fonte: 3684, destino: 2211, peso: 1
fonte: 3685, destino: 45614, peso: 1
fonte: 3719, destino: 8007, peso: 1
fonte: 3719, destino: 31638, peso: 1
fonte: 3722, destino: 38496, peso: 1
fonte: 3763, destino: 41954, peso: 1
fonte: 3777, destino: 39905, peso: 1
fonte: 3792, destino: 25624, peso: 1
fonte: 3798, destino: 22361, peso: 1
fonte: 3820, destino: 31354, peso: 1
fonte: 3825, destino: 41401, peso: 1
fonte: 3876, destino: 39512, peso: 1
fonte: 3889, destino: 49916, peso: 1
fonte: 3890, destino: 31961, peso: 1
fonte: 3899, destino: 29463, peso: 1
fonte: 3922, destino: 27001, peso: 1
fonte: 3935, destino: 46699, peso: 1
fonte: 3955, destino: 21244, peso: 1
fonte: 3967, destino: 26528, peso: 1
fonte: 3973, destino: 2637, peso: 1
fonte: 3984, destino: 19585, peso: 1
fonte: 4014, destino: 17584, peso: 1
fonte: 4054, destino: 4770, peso: 1
fonte: 4068, destino: 23340, peso: 1
fonte: 4102, destino: 3938, peso: 1
fonte: 4114, destino: 30497, peso: 1
fonte: 4126, destino: 13733, peso: 1
fonte: 4139, destino: 22106, peso: 1
fonte: 4156, destino: 5749, peso: 1
fonte: 4192, destino: 24387, peso: 1
fonte: 4197, destino: 17004, peso: 1
fonte: 4198, destino: 20343, peso: 1
fonte: 4229, destino: 21977, peso: 1
fonte: 4236, destino: 17276, peso: 1
fonte: 4238, destino: 28053, peso: 1
fonte: 4240, destino: 30446, peso: 1
fonte: 4242, destino: 24565, peso: 1
fonte: 4261, destino: 35165, peso: 1
fonte: 4266, destino: 26407, peso: 1
fonte: 4276, destino: 45656, peso: 1
fonte: 4279, destino: 2736, peso: 1
fonte: 4292, destino: 9148, peso: 1
fonte: 4371, destino: 38895, peso: 1
fonte: 4392, destino: 20969, peso: 1
fonte: 4410, destino: 18946, peso: 1
fonte: 4479, destino: 7588, peso: 1
fonte: 4480, destino: 5182, peso: 1
fonte: 4547, destino: 8755, peso: 1
fonte: 4548, destino: 31931, peso: 1
fonte: 4577, destino: 17968, peso: 1
fonte: 4589, destino: 39845, peso: 1
fonte: 4606, destino: 10870, peso: 1
fonte: 4612, destino: 6707, peso: 1
fonte: 4628, destino: 20629, peso: 1
fonte: 4710, destino: 14890, peso: 1
fonte: 4712, destino: 4325, peso: 1
fonte: 4726, destino: 42712, peso: 1
fonte: 4733, destino: 49987, peso: 1
fonte: 4735, destino: 2787, peso: 1
fonte: 4741, destino: 29833, peso: 1
fonte: 4758, destino: 7055, peso: 1
fonte: 4762, destino: 8347, peso: 1
fonte: 4802, destino: 39106, peso: 1
fonte: 4810, destino: 29646, peso: 1
fonte: 4834, destino: 15118, peso: 1
fonte: 4836, destino: 2126, peso: 1
fonte: 4862, destino: 12763, peso: 1
fonte: 4867, destino: 41338, peso: 1
fonte: 4879, destino: 4009, peso: 1
fonte: 4881, destino: 34293, peso: 1
fonte: 4899, destino: 11561, peso: 1
fonte: 4908, destino: 3529, peso: 1
fonte: 4916, destino: 31206, peso: 1
fonte: 5025, destino: 39358, peso: 1
fonte: 5039, destino: 4418, peso: 1
fonte: 5069, destino: 24384, peso: 1
fonte: 5090, destino: 47558, peso: 1
fonte: 5090, destino: 39163, peso: 1
fonte: 5094, destino: 48133, peso: 1
fonte: 5124, destino: 37348, peso: 1
fonte: 5241, destino: 1376, peso: 1
fonte: 5262, destino: 4253, peso: 1
fonte: 5309, destino: 20964, peso: 1
fonte: 5322, destino: 46617, peso: 1
fonte: 5324, destino: 44427, peso: 1
fonte: 5335, destino: 13364, peso: 1
fonte: 5337, destino: 21562, peso: 1
fonte: 5347, destino: 33273, peso: 1
fonte: 5380, destino: 44646, peso: 1
fonte: 5387, destino: 9922, peso: 1
fonte: 5414, destino: 16504, peso: 1
fonte: 5418, destino: 42003, peso: 1
fonte: 5427, destino: 36971, peso: 1
fonte: 5435, destino: 25282, peso: 1
fonte: 5454, destino: 25442, peso: 1
fonte: 5466, destino: 31887, peso: 1
fonte: 5488, destino: 43336, peso: 1
fonte: 5496, destino: 2821, peso: 1
fonte: 5503, destino: 31830, peso: 1
fonte: 5511, destino: 7564, peso: 1
fonte: 5558, destino: 41257, peso: 1
fonte: 5564, destino: 9149, peso: 1
fonte: 5567, destino: 7009, peso: 1
fonte: 5627, destino: 23915, peso: 1
fonte: 5628, destino: 9611, peso: 1
fonte: 5644, destino: 20787, peso: 1
fonte: 5650, destino: 1888, peso: 1
fonte: 5662, destino: 16185, peso: 1
fonte: 5676, destino: 34728, peso: 1
fonte: 5723, destino: 39755, peso: 1
fonte: 5724, destino: 2398, peso: 1
fonte: 5732, destino: 45821, peso: 1
fonte: 5757, destino: 40131, peso: 1
fonte: 5784, destino: 677, peso: 1
fonte: 5788, destino: 8441, peso: 1
fonte: 5808, destino: 40701, peso: 1
fonte: 5814, destino: 41128, peso: 1
fonte: 5825, destino: 23937, peso: 1
fonte: 5840, destino: 17352, peso: 1
fonte: 5850, destino: 36930, peso: 1
fonte: 5856, destino: 30448, peso: 1
fonte: 5869, destino: 33022, peso: 1
fonte: 5874, destino: 3320, peso: 1
fonte: 5895, destino: 40173, peso: 1
fonte: 5900, destino: 46430, peso: 1
fonte: 5938, destino: 17646, peso: 1
fonte: 5943, destino: 17513, peso: 1
fonte: 5943, destino: 31357, peso: 1
fonte: 5987, destino: 41163, peso: 1
fonte: 6012, destino: 23479, peso: 1
fonte: 6051, destino: 79, peso: 1
fonte: 6059, destino: 21519, peso: 1
fonte: 6071, destino: 35448, peso: 1
fonte: 6095, destino: 30142, peso: 1
fonte: 6155, destino: 24987, peso: 1
fonte: 6162, destino: 37080, peso: 1
fonte: 6173, destino: 36143, peso: 1
fonte: 6176, destino: 129, peso: 1
fonte: 6207, destino: 45117, peso: 1
fonte: 6238, destino: 2373, peso: 1
fonte: 6244, destino: 7149, peso: 1
fonte: 6245, destino: 2854, peso: 1
fonte: 6252, destino: 34626, peso: 1
fonte: 6294, destino: 680, peso: 1
fonte: 6300, destino: 39441, peso: 1
fonte: 6328, destino: 11586, peso: 1
fonte: 6354, destino: 35195, peso: 1
fonte: 6357, destino: 31038, peso: 1
fonte: 6358, destino: 39285, peso: 1
fonte: 6360, destino: 36281, peso: 1
fonte: 6370, destino: 29647, peso: 1
fonte: 6390, destino: 33721, peso: 1
fonte: 6396, destino: 3498, peso: 1
fonte: 6424, destino: 28052, peso: 1
fonte: 6450, destino: 47782, peso: 1
fonte: 6480, destino: 41532, peso: 1
fonte: 6488, destino: 5976, peso: 1
fonte: 6493, destino: 5485, peso: 1
fonte: 6505, destino: 14141, peso: 1
fonte: 6508, destino: 758, peso: 1
fonte: 6540, destino: 49211, peso: 1
fonte: 6605, destino: 15542, peso: 1
fonte: 6613, destino: 10519, peso: 1
fonte: 6615, destino: 24044, peso: 1
fonte: 6620, destino: 42056, peso: 1
fonte: 6622, destino: 21426, peso: 1
fonte: 6656, destino: 8789, peso: 1
fonte: 6667, destino: 46928, peso: 1
fonte: 6689, destino: 35167, peso: 1
fonte: 6691, destino: 40110, peso: 1
fonte: 6692, destino: 19986, peso: 1
fonte: 6728, destino: 49229, peso: 1
fonte: 6736, destino: 16532, peso: 1
fonte: 6737, destino: 41297, peso: 1
fonte: 6755, destino: 3992, peso: 1
fonte: 6759, destino: 47835, peso: 1
fonte: 6780, destino: 14534, peso: 1
fonte: 6801, destino: 39721, peso: 1
fonte: 6838, destino: 20398, peso: 1
fonte: 6839, destino: 3204, peso: 1
fonte: 6852, destino: 14108, peso: 1
fonte: 6859, destino: 4701, peso: 1
fonte: 6868, destino: 2448, peso: 1
fonte: 6890, destino: 32156, peso: 1
fonte: 6922, destino: 18235, peso: 1
fonte: 6930, destino: 30252, peso: 1
fonte: 7000, destino: 39564, peso: 1
fonte: 7036, destino: 4825, peso: 1
fonte: 7103, destino: 47139, peso: 1
fonte: 7127, destino: 40583, peso: 1
fonte: 7133, destino: 9026, peso: 1
fonte: 7143, destino: 17595, peso: 1
fonte: 7158, destino: 9206, peso: 1
fonte: 7170, destino: 39254, peso: 1
fonte: 7206, destino: 41837, peso: 1
fonte: 7229, destino: 42974, peso: 1
fonte: 7233, destino: 8529, peso: 1
fonte: 7242, destino: 3562, peso: 1
fonte: 7245, destino: 15588, peso: 1
fonte: 7247, destino: 6488, peso: 1
fonte: 7254, destino: 45024, peso: 1
fonte: 7267, destino: 23525, peso: 1
fonte: 7270, destino: 17793, peso: 1
fonte: 7281, destino: 31009, peso: 1
fonte: 7284, destino: 9574, peso: 1
fonte: 7300, destino: 47609, peso: 1
fonte: 7326, destino: 40101, peso: 1
fonte: 7346, destino: 12146, peso: 1
fonte: 7356, destino: 4457, peso: 1
fonte: 7375, destino: 49567, peso: 1
fonte: 7378, destino: 34144, peso: 1
fonte: 7413, destino: 1533, peso: 1
fonte: 7418, destino: 18061, peso: 1
fonte: 7425, destino: 27354, peso: 1
fonte: 7441, destino: 25279, peso: 1
fonte: 7453, destino: 28432, peso: 1
fonte: 7459, destino: 6378, peso: 1
fonte: 7466, destino: 5470, peso: 1
fonte: 7486, destino: 9223, peso: 1
fonte: 7504, destino: 9212, peso: 1
fonte: 7523, destino: 22768, peso: 1
fonte: 7548, destino: 10791, peso: 1
fonte: 7558, destino: 19992, peso: 1
fonte: 7561, destino: 30188, peso: 1
fonte: 7577, destino: 38488, peso: 1
fonte: 7653, destino: 633, peso: 1
fonte: 7675, destino: 8930, peso: 1
fonte: 7683, destino: 49371, peso: 1
fonte: 7708, destino: 7107, peso: 1
fonte: 7757, destino: 28775, peso: 1
fonte: 7766, destino: 34089, peso: 1
fonte: 7778, destino: 17708, peso: 1
fonte: 7814, destino: 44579, peso: 1
fonte: 7819, destino: 18145, peso: 1
fonte: 7850, destino: 25107, peso: 1
fonte: 7867, destino: 4453, peso: 1
fonte: 7929, destino: 21223, peso: 1
fonte: 7998, destino: 28937, peso: 1
fonte: 8018, destino: 34364, peso: 1
fonte: 8024, destino: 2405, peso: 1
fonte: 8061, destino: 30657, peso: 1
fonte: 8062, destino: 32663, peso: 1
fonte: 8079, destino: 25777, peso: 1
fonte: 8088, destino: 11797, peso: 1
fonte: 8105, destino: 20963, peso: 1
fonte: 8117, destino: 27403, peso: 1
fonte: 8118, destino: 47327, peso: 1
fonte: 8126, destino: 42693, peso: 1
fonte: 8128, destino: 2838, peso: 1
fonte: 8137, destino: 3359, peso: 1
fonte: 8155, destino: 15112, peso: 1
fonte: 8172, destino: 22069, peso: 1
fonte: 8175, destino: 45973, peso: 1
fonte: 8178, destino: 45845, peso: 1
fonte: 8180, destino: 28532, peso: 1
fonte: 8211, destino: 34456, peso: 1
fonte: 8217, destino: 34558, peso: 1
fonte: 8251, destino: 11313, peso: 1
fonte: 8282, destino: 42275, peso: 1
fonte: 8285, destino: 27822, peso: 1
fonte: 8291, destino: 20282, peso: 1
fonte: 8291, destino: 20876, peso: 1
fonte: 8314, destino: 20347, peso: 1
fonte: 8349, destino: 31399, peso: 1
fonte: 8350, destino: 25855, peso: 1
fonte: 8351, destino: 32754, peso: 1
fonte: 8356, destino: 13802, peso: 1
fonte: 8358, destino: 14166, peso: 1
fonte: 8368, destino: 17732, peso: 1
fonte: 8371, destino: 5607, peso: 1
fonte: 8380, destino: 37581, peso: 1
fonte: 8413, destino: 18250, peso: 1
fonte: 8416, destino: 13419, peso: 1
fonte: 8436, destino: 46911, peso: 1
fonte: 8441, destino: 23214, peso: 1
fonte: 8448, destino: 37507, peso: 1
fonte: 8479, destino: 19527, peso: 1
fonte: 8479, destino: 30506, peso: 1
fonte: 8493, destino: 26579, peso: 1
fonte: 8501, destino: 20779, peso: 1
fonte: 8535, destino: 2864, peso: 1
fonte: 8543, destino: 31755, peso: 1
fonte: 8560, destino: 9191, peso: 1
fonte: 8586, destino: 3685, peso: 1
fonte: 8608, destino: 4082, peso: 1
fonte: 8618, destino: 46675, peso: 1
fonte: 8631, destino: 12823, peso: 1
fonte: 8637, destino: 34118, peso: 1
fonte: 8650, destino: 28621, peso: 1
fonte: 8654, destino: 15318, peso: 1
fonte: 8664, destino: 45260, peso: 1
fonte: 8692, destino: 45752, peso: 1
fonte: 8696, destino: 9373, peso: 1
fonte: 8713, destino: 43354, peso: 1
fonte: 8726, destino: 6154, peso: 1
fonte: 8733, destino: 39018, peso: 1
fonte: 8770, destino: 35115, peso: 1
fonte: 8773, destino: 20767, peso: 1
fonte: 8785, destino: 11851, peso: 1
fonte: 8810, destino: 16733, peso: 1
fonte: 8818, destino: 16230, peso: 1
fonte: 8839, destino: 29220, peso: 1
fonte: 8846, destino: 43292, peso: 1
fonte: 8874, destino: 43357, peso: 1
fonte: 8953, destino: 40533, peso: 1
fonte: 8974, destino: 28434, peso: 1
fonte: 9003, destino: 37063, peso: 1
fonte: 9032, destino: 5850, peso: 1
fonte: 9080, destino: 11654, peso: 1
fonte: 9095, destino: 33085, peso: 1
fonte: 9099, destino: 35757, peso: 1
fonte: 9126, destino: 11279, peso: 1
fonte: 9134, destino: 36441, peso: 1
fonte: 9140, destino: 10068, peso: 1
fonte: 9158, destino: 47371, peso: 1
fonte: 9195, destino: 26396, peso: 1
fonte: 9198, destino: 43056, peso: 1
fonte: 9226, destino: 41180, peso: 1
fonte: 9250, destino: 36834, peso: 1
fonte: 9255, destino: 20457, peso: 1
fonte: 9271, destino: 9933, peso: 1
fonte: 9273, destino: 25474, peso: 1
fonte: 9274, destino: 16878, peso: 1
fonte: 9298, destino: 27060, peso: 1
fonte: 9308, destino: 8824, peso: 1
fonte: 9314, destino: 34462, peso: 1
fonte: 9315, destino: 13745, peso: 1
fonte: 9328, destino: 41212, peso: 1
fonte: 9332, destino: 31624, peso: 1
fonte: 9340, destino: 44646, peso: 1
fonte: 9350, destino: 11920, peso: 1
fonte: 9358, destino: 20138, peso: 1
fonte: 9358, destino: 19375, peso: 1
fonte: 9361, destino: 11933, peso: 1
fonte: 9412, destino: 30475, peso: 1
fonte: 9424, destino: 7298, peso: 1
fonte: 9426, destino: 23466, peso: 1
fonte: 9431, destino: 33354, peso: 1
fonte: 9440, destino: 36496, peso: 1
fonte: 9451, destino: 43532, peso: 1
fonte: 9472, destino: 24697, peso: 1
fonte: 9477, destino: 22295, peso: 1
fonte: 9490, destino: 44401, peso: 1
fonte: 9515, destino: 25937, peso: 1
fonte: 9516, destino: 32067, peso: 1
fonte: 9523, destino: 29197, peso: 1
fonte: 9524, destino: 11525, peso: 1
fonte: 9528, destino: 19147, peso: 1
fonte: 9541, destino: 17587, peso: 1
fonte: 9548, destino: 17701, peso: 1
fonte: 9572, destino: 36308, peso: 1
fonte: 9582, destino: 31823, peso: 1
fonte: 9635, destino: 25242, peso: 1
fonte: 9635, destino: 8696, peso: 1
fonte: 9641, destino: 37677, peso: 1
fonte: 9650, destino: 30487, peso: 1
fonte: 9661, destino: 25532, peso: 1
fonte: 9686, destino: 11911, peso: 1
fonte: 9696, destino: 15125, peso: 1
fonte: 9715, destino: 3634, peso: 1
fonte: 9718, destino: 43656, peso: 1
fonte: 9747, destino: 22566, peso: 1
fonte: 9789, destino: 8640, peso: 1
fonte: 9811, destino: 7228, peso: 1
fonte: 9871, destino: 29107, peso: 1
fonte: 9974, destino: 18307, peso: 1
fonte: 10008, destino: 49196, peso: 1
fonte: 10011, destino: 36732, peso: 1
fonte: 10023, destino: 33823, peso: 1
fonte: 10053, destino: 11877, peso: 1
fonte: 10054, destino: 31279, peso: 1
fonte: 10057, destino: 46591, peso: 1
fonte: 10058, destino: 3688, peso: 1
fonte: 10140, destino: 11665, peso: 1
fonte: 10142, destino: 7198, peso: 1
fonte: 10149, destino: 45144, peso: 1
fonte: 10151, destino: 14476, peso: 1
fonte: 10165, destino: 25230, peso: 1
fonte: 10233, destino: 34419, peso: 1
fonte: 10289, destino: 37468, peso: 1
fonte: 10291, destino: 14031, peso: 1
fonte: 10297, destino: 1766, peso: 1
fonte: 10310, destino: 47803, peso: 1
fonte: 10316, destino: 3719, peso: 1
fonte: 10322, destino: 19997, peso: 1
fonte: 10327, destino: 4942, peso: 1
fonte: 10349, destino: 2498, peso: 1
fonte: 10375, destino: 46715, peso: 1
fonte: 10379, destino: 32932, peso: 1
fonte: 10384, destino: 41235, peso: 1
fonte: 10417, destino: 8863, peso: 1
fonte: 10426, destino: 4628, peso: 1
fonte: 10442, destino: 48879, peso: 1
fonte: 10443, destino: 40788, peso: 1
fonte: 10448, destino: 10358, peso: 1
fonte: 10512, destino: 13301, peso: 1
fonte: 10521, destino: 33626, peso: 1
fonte: 10521, destino: 18940, peso: 1
fonte: 10527, destino: 17369, peso: 1
fonte: 10544, destino: 38233, peso: 1
fonte: 10588, destino: 49095, peso: 1
fonte: 10594, destino: 12948, peso: 1
fonte: 10673, destino: 7006, peso: 1
fonte: 10690, destino: 35302, peso: 1
fonte: 10697, destino: 33428, peso: 1
fonte: 10719, destino: 10895, peso: 1
fonte: 10734, destino: 148, peso: 1
fonte: 10753, destino: 49425, peso: 1
fonte: 10772, destino: 3191, peso: 1
fonte: 10816, destino: 49244, peso: 1
fonte: 10819, destino: 45786, peso: 1
fonte: 10863, destino: 4124, peso: 1
fonte: 10892, destino: 35442, peso: 1
fonte: 10895, destino: 12704, peso: 1
fonte: 10916, destino: 28929, peso: 1
fonte: 10925, destino: 32833, peso: 1
fonte: 10940, destino: 30440, peso: 1
fonte: 10959, destino: 40960, peso: 1
fonte: 10970, destino: 35549, peso: 1
fonte: 10988, destino: 12026, peso: 1
fonte: 10999, destino: 16380, peso: 1
fonte: 11021, destino: 35613, peso: 1
fonte: 11045, destino: 10233, peso: 1
fonte: 11057, destino: 31399, peso: 1
fonte: 11086, destino: 34081, peso: 1
fonte: 11098, destino: 18870, peso: 1
fonte: 11108, destino: 43393, peso: 1
fonte: 11119, destino: 49064, peso: 1
fonte: 11123, destino: 6052, peso: 1
fonte: 11130, destino: 22005, peso: 1
fonte: 11170, destino: 48736, peso: 1
fonte: 11170, destino: 23723, peso: 1
fonte: 11173, destino: 30447, peso: 1
fonte: 11185, destino: 1878, peso: 1
fonte: 11220, destino: 25545, peso: 1
fonte: 11256, destino: 36293, peso: 1
fonte: 11275, destino: 22626, peso: 1
fonte: 11288, destino: 20209, peso: 1
fonte: 11305, destino: 5565, peso: 1
fonte: 11313, destino: 29292, peso: 1
fonte: 11356, destino: 31821, peso: 1
fonte: 11365, destino: 13689, peso: 1
fonte: 11371, destino: 12081, peso: 1
fonte: 11397, destino: 11694, peso: 1
fonte: 11425, destino: 1342, peso: 1
fonte: 11443, destino: 4409, peso: 1
fonte: 11448, destino: 39050, peso: 1
fonte: 11468, destino: 40151, peso: 1
fonte: 11475, destino: 25274, peso: 1
fonte: 11526, destino: 44758, peso: 1
fonte: 11555, destino: 28001, peso: 1
fonte: 11568, destino: 4972, peso: 1
fonte: 11578, destino: 6252, peso: 1
fonte: 11600, destino: 29868, peso: 1
fonte: 11635, destino: 34381, peso: 1
fonte: 11649, destino: 20404, peso: 1
fonte: 11657, destino: 36652, peso: 1
fonte: 11667, destino: 48693, peso: 1
fonte: 11723, destino: 19091, peso: 1
fonte: 11730, destino: 8164, peso: 1
fonte: 11740, destino: 29349, peso: 1
fonte: 11799, destino: 26665, peso: 1
fonte: 11818, destino: 20026, peso: 1
fonte: 11877, destino: 34451, peso: 1
fonte: 11927, destino: 8109, peso: 1
